#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.236000000000000000e+03	8.262393193738287664e+03	2.190900629085513529e+01	8.005004222747810672e+03	8.184980590393004718e+01	8.197757594791274016e+01	2.471364988895612402e-01	1.806999124773966264e-02	5.149194625546097415e-01	2.928723730680927659e-02	6.934076255197538785e+01	2.159616252412301662e+01	2.524173134584452782e+01	8.064627558179623179e+00	2.473090000000013333e-01	1.500000000000014932e-01	5.154999999999999583e-01	7.498053646823135687e-02	7.145742857142859350e+01	3.156705086551180317e-01	1.272553931858407816e-01	6.387493770394808874e-03	1.059370655326453414e-01	1.258089074000001868e-02
1.237000000000000000e+03	8.270251406855742971e+03	2.216866496587869761e+01	8.014443789484646913e+03	7.193279208046367046e+01	7.208115565785416834e+01	2.039843705664505236e-01	1.474300228497765763e-02	5.145283971889075270e-01	2.945448491220057502e-02	6.934013032767610696e+01	2.149459213313533468e+01	2.522233812857871271e+01	8.020076265097761947e+00	2.041059999999959018e-01	1.500000000000014100e-01	5.151000000000000023e-01	7.519755038510061995e-02	7.144742857142860260e+01	3.156832532818242831e-01	1.049557512391439545e-01	5.106539909069557695e-03	1.129040389598019445e-01	1.359359648849790304e-02
1.238000000000000000e+03	8.279779231564667498e+03	2.246681624416418188e+01	8.023300868551198619e+03	7.625933961982045162e+01	7.629515095908764977e+01	1.886983861888745784e-01	1.349985236761111138e-02	5.141373187862634531e-01	2.964897143810142632e-02	6.934366445129931833e+01	2.132136363793222955e+01	2.520447605826234394e+01	7.950059920860551799e+00	1.887890000000140844e-01	1.500000000000012990e-01	5.147000000000000464e-01	7.541456430196988303e-02	7.143285714285710242e+01	3.156987075480297555e-01	9.701688233444286102e-02	4.583938264769536232e-03	9.067319731014787665e-02	1.375963226749930476e-02
1.239000000000000000e+03	8.290086715952309532e+03	2.276932087513078784e+01	8.034329485933902106e+03	8.902818123675871220e+01	8.888005924036124838e+01	1.805165925935350024e-01	1.282330398047230174e-02	5.137462273463540008e-01	2.987003536676807736e-02	6.934272482541541649e+01	2.116822113344919032e+01	2.518497043283537096e+01	7.887621562400345177e+00	1.805809999999894444e-01	1.500000000000011602e-01	5.142999999999999794e-01	7.563157821883913223e-02	7.141414285714290600e+01	3.157154286484881722e-01	9.273971841834739716e-02	4.282450517803703706e-03	9.074987456684910359e-02	1.380087546650190719e-02
1.240000000000000000e+03	8.300869582420471488e+03	2.306381346714151803e+01	8.045348784911151597e+03	7.733552043151313171e+01	7.715151010397298137e+01	1.860487564100923308e-01	1.317590979868736925e-02	5.133551228688556511e-01	3.011696324739559366e-02	6.934353596200112690e+01	2.099512789799124235e+01	2.516610598051283887e+01	7.818366733837540217e+00	1.860920000000021446e-01	1.500000000000010492e-01	5.139000000000000234e-01	7.584859213570839531e-02	7.139185714285710560e+01	3.157329233739791796e-01	9.550908220650074221e-02	4.351464604960122128e-03	1.184971448977475972e-01	1.304764133850049024e-02
1.241000000000000000e+03	8.311339790874970276e+03	2.332854874308162252e+01	8.053787806803728927e+03	6.856405802934592941e+01	6.835693493687567468e+01	2.010469955711152445e-01	1.425170496638710968e-02	5.129640053534445521e-01	3.038899773488298872e-02	6.933974565525984701e+01	2.086026039423027711e+01	2.514555514850735563e+01	7.763218163039723230e+00	2.010699999999872034e-01	1.500000000000009381e-01	5.134999999999999565e-01	7.606560605257765839e-02	7.136657142857140457e+01	3.157499132179025225e-01	1.031298721124355028e-01	4.684979858627274021e-03	9.938853162501430638e-02	1.346988346199957422e-02
1.242000000000000000e+03	8.321036302462900494e+03	2.355524246234344687e+01	8.063849329835107710e+03	7.928324995458892488e+01	7.892915625181903749e+01	1.684367008607084160e-01	1.200064469409120940e-02	5.125728747997972956e-01	3.068534564057958519e-02	6.932879705130341108e+01	2.077185091294524355e+01	2.512238611697671331e+01	7.725084718726605182e+00	1.684349999999881220e-01	1.500000000000007994e-01	5.131000000000000005e-01	7.628261996944692147e-02	7.133885714285709412e+01	3.157656497120482353e-01	8.633608398196680744e-02	3.950942682823495485e-03	9.817577756114148624e-02	1.417806124349943984e-02
1.243000000000000000e+03	8.332618945013711709e+03	2.380383792392632714e+01	8.074035141700740496e+03	8.108339218729305742e+01	8.063244457002819843e+01	1.750740596756381051e-01	1.259723355324474971e-02	5.121817312075901407e-01	3.100518582158708070e-02	6.932033236309398205e+01	2.068436792001529412e+01	2.510013036829968769e+01	7.687633630870924328e+00	1.750490000000013424e-01	1.500000000000006606e-01	5.127000000000000446e-01	7.649963388631618455e-02	7.130942857142859737e+01	3.157844498637998876e-01	8.966973497420926975e-02	4.181830448051043411e-03	8.977939968393749970e-02	1.358993003400182573e-02
1.244000000000000000e+03	8.343770979758630347e+03	2.402180612784429314e+01	8.085173554337942733e+03	8.230965554251258709e+01	8.174463250671138326e+01	2.007332666770118568e-01	1.463107663321354043e-02	5.117905745764992353e-01	3.134767675974777651e-02	6.931069964065666511e+01	2.062182502085547142e+01	2.507745155237671497e+01	7.659461024865641399e+00	2.006800000000055206e-01	1.500000000000005496e-01	5.122999999999999776e-01	7.671664780318544763e-02	7.127885714285710606e+01	3.158025537895101098e-01	1.027333938892455445e-01	4.921752642413156249e-03	9.761957702287929473e-02	1.325968459499853556e-02
1.245000000000000000e+03	8.353504913021635730e+03	2.419562179299419569e+01	8.095417401222934132e+03	7.328393154868024340e+01	7.258629124253256748e+01	1.916812266523732211e-01	1.418926445186888784e-02	5.113994049062012826e-01	3.171196370880225573e-02	6.930198201106102829e+01	2.058343285025270930e+01	2.505511116854222564e+01	7.640276358009625568e+00	1.916080000000022210e-01	1.500000000000004385e-01	5.119000000000000217e-01	7.693366172005469683e-02	7.124785714285710014e+01	3.158183577982849877e-01	9.802566524171435480e-02	4.853469795399399135e-03	1.121925691744349168e-01	1.327954830000049533e-02
1.246000000000000000e+03	8.363706323004767910e+03	2.436238531655033412e+01	8.104330647504380977e+03	7.467222583738730179e+01	7.388502648013536600e+01	1.820728779756110582e-01	1.374041264975777062e-02	5.110082221963724303e-01	3.209718531648186185e-02	6.929098219810303760e+01	2.057262806918368980e+01	2.503194202754912112e+01	7.631263199988571166e+00	1.819810000000074979e-01	1.500000000000002998e-01	5.114999999999999547e-01	7.715067563692395991e-02	7.121685714285709423e+01	3.158349230081782255e-01	9.304073768449405701e-02	4.795875856928221749e-03	9.287295648933037440e-02	1.390354163200113215e-02
1.247000000000000000e+03	8.374454303135697046e+03	2.452286882827808867e+01	8.115098044578844565e+03	8.297996628843193889e+01	8.211598409258184006e+01	1.693075468575468701e-01	1.308132935405368312e-02	5.106170264466890485e-01	3.250247965591793881e-02	6.927966345043240892e+01	2.058346159924837337e+01	2.500866170190010962e+01	7.630277831087814100e+00	1.691999999999893589e-01	1.500000000000001887e-01	5.110999999999999988e-01	7.736768955379322299e-02	7.118657142857139775e+01	3.158523781758582061e-01	8.645131613138405668e-02	4.672708687448466451e-03	9.130600022722236420e-02	1.410186229249807237e-02
1.248000000000000000e+03	8.386021507022798687e+03	2.468065756587346371e+01	8.126050227321615239e+03	8.289486746667641626e+01	8.191607927665720013e+01	2.309948386212274662e-01	1.827038564013798785e-02	5.102258176568273962e-01	3.292698962644263067e-02	6.927237745370332789e+01	2.062378189452812549e+01	2.498686553682182421e+01	7.640139770526143792e+00	2.308209999999917272e-01	1.500000000000000777e-01	5.107000000000000428e-01	7.758470347066248607e-02	7.115742857142859634e+01	3.158711665617156550e-01	1.178595304100226726e-01	6.671944167050333600e-03	9.349244308839228801e-02	1.319292661800110580e-02
1.249000000000000000e+03	8.394506183624860569e+03	2.478772267408171714e+01	8.136746278969923878e+03	7.739922519154488612e+01	7.624678398966011628e+01	1.961373759303990660e-01	1.563507846879714711e-02	5.098345958264638433e-01	3.336986770673697894e-02	6.926652728581569818e+01	2.069251590542724273e+01	2.496560119648052023e+01	7.660414086847766590e+00	1.959709999999859065e-01	1.500000000000000222e-01	5.102999999999999758e-01	7.780171738753174915e-02	7.112971428571430010e+01	3.158849499037810760e-01	9.999761978393820194e-02	5.763111342192526500e-03	1.045083506127814088e-01	1.240775363800121316e-02
1.250000000000000000e+03	8.404506421652133213e+03	2.490513467885027410e+01	8.146314892330832663e+03	8.187911162713507451e+01	8.067460096119188506e+01	1.854443832311427065e-01	1.438158975474376940e-02	5.094433609552748710e-01	3.383028006280869304e-02	6.926132100767918587e+01	2.078299364332466936e+01	2.494457316714078843e+01	7.688681172670058572e+00	1.852729999999951360e-01	1.500000000000000777e-01	5.099000000000000199e-01	7.801873130440101223e-02	7.110385714285719416e+01	3.159006374462614564e-01	9.447340986355134973e-02	5.207421544962662074e-03	8.653171407184706565e-02	1.351269769249811500e-02
1.251000000000000000e+03	8.415091410607696162e+03	2.501739196329927140e+01	8.157871348951693108e+03	9.037530607305275510e+01	8.913877966722435531e+01	1.836221114453905345e-01	1.386852752377403832e-02	5.090521130429364050e-01	3.430741002922580579e-02	6.925779341647256615e+01	2.089754695648395355e+01	2.492415673793220776e+01	7.725757400851136936e+00	1.834379999999953270e-01	1.500000000000001610e-01	5.094999999999999529e-01	7.823574522127027531e-02	7.107985714285709378e+01	3.159170847792726056e-01	9.347322383268161228e-02	4.937194352307353214e-03	8.497762086154433958e-02	1.341326817900173433e-02
1.252000000000000000e+03	8.425789661497063207e+03	2.511679670133653985e+01	8.169639153108381834e+03	9.095309587254962480e+01	8.960265502494230816e+01	1.764781614331962789e-01	1.300511697637830692e-02	5.086608520891250373e-01	3.480046099441339025e-02	6.925921245992714148e+01	2.105821742642978833e+01	2.490553649103753742e+01	7.779502640417494952e+00	1.762870000000020809e-01	1.500000000000002165e-01	5.090999999999999970e-01	7.845275913813953839e-02	7.105814285714289724e+01	3.159337096829013536e-01	8.976753196973177862e-02	4.561416372377837328e-03	8.619064843915040519e-02	1.416308276500164928e-02
1.253000000000000000e+03	8.436929546687815673e+03	2.520392239024968717e+01	8.181241339866565795e+03	9.278753200747163987e+01	9.134225956148222281e+01	1.812800663455418348e-01	1.307233970297191385e-02	5.082695780935169161e-01	3.530865872985115145e-02	6.926297039571424818e+01	2.125060160693033495e+01	2.488776271062442902e+01	7.844716675510689186e+00	1.810690000000079181e-01	1.500000000000002998e-01	5.087000000000000410e-01	7.866977305500878759e-02	7.103871428571430613e+01	3.159510225600508093e-01	9.213914283821329765e-02	4.534239759161503430e-03	8.183332759858383265e-02	1.364968664999937145e-02
1.254000000000000000e+03	8.447782697359685699e+03	2.527162329217534165e+01	8.193461299989723557e+03	1.062062088627885572e+02	1.048009575252386441e+02	2.007520347522951387e-01	1.423048430714851827e-02	5.078782910557884112e-01	3.583125320902896815e-02	6.926887920163123624e+01	2.147379028504527554e+01	2.487076534404832273e+01	7.921040839023553382e+00	2.005029999999976553e-01	1.500000000000003830e-01	5.082999999999999741e-01	7.888678697187805067e-02	7.102142857142860066e+01	3.159678914611019906e-01	1.019576003359679017e-01	4.911538020601207387e-03	7.339200848715027314e-02	1.421903603450114066e-02
1.255000000000000000e+03	8.457590695946400956e+03	2.531733870705117795e+01	8.207086761679807751e+03	9.175698917671761023e+01	9.001452721200584506e+01	2.218344793462552478e-01	1.552969906948665699e-02	5.074869909756156705e-01	3.636751996543881316e-02	6.927953946313267863e+01	2.169929585104014436e+01	2.485548425989941279e+01	7.998323919961888961e+00	2.215439999999944121e-01	1.500000000000004385e-01	5.079000000000000181e-01	7.910380088874731375e-02	7.100614285714290475e+01	3.159831373112484965e-01	1.125781124180734311e-01	5.369232421395826911e-03	1.008039472758784499e-01	1.401766753850008408e-02
1.256000000000000000e+03	8.466473417272251027e+03	2.534548720394998256e+01	8.217007008128721282e+03	8.340559957737501406e+01	8.139548525714958771e+01	1.850446404853817450e-01	1.282861772671585118e-02	5.070987654324042859e-01	3.668971020490795903e-02	6.929224023206892014e+01	2.146052657909039851e+01	2.484093470187917774e+01	7.910683497680917498e+00	1.847889999999949850e-01	1.500000000000004940e-01	5.074999999999999512e-01	7.930526015413795482e-02	7.099314285714289952e+01	3.159969460631236737e-01	9.383590874002017967e-02	4.428386332882039943e-03	9.337947374262244027e-02	1.395744340000077723e-02
1.257000000000000000e+03	8.477130318382151017e+03	2.536255536897283847e+01	8.227715999729554824e+03	8.523299743731232070e+01	8.314198709605265947e+01	1.789505338809776747e-01	1.232460896265238741e-02	5.067226147812896597e-01	3.613932815452142872e-02	6.930294375140910290e+01	2.128010315589317969e+01	2.482566139029609076e+01	7.844142898496540006e+00	1.786889999999914380e-01	1.500000000000005773e-01	5.070999999999999952e-01	7.944575297697320515e-02	7.098185714285719428e+01	3.160135144592614576e-01	9.067828244467678045e-02	4.131573829277493393e-03	9.440273039570597213e-02	1.337634790750043094e-02
1.258000000000000000e+03	8.488158317292585707e+03	2.536045301367640548e+01	8.238308913682449202e+03	8.158124205830151254e+01	7.928692495060448664e+01	2.172165790779486683e-01	1.493021754220400475e-02	5.063464280965016551e-01	3.561006883207500084e-02	6.931638315283744589e+01	2.111682757602383020e+01	2.481140017982306745e+01	7.783745782160737647e+00	2.168829999999957181e-01	1.500000000000006328e-01	5.067000000000000393e-01	7.958624579980845548e-02	7.097242857142859407e+01	3.160306619747006995e-01	1.099868389394605961e-01	4.885335782783711313e-03	1.049097145579331314e-01	1.422468559200088314e-02
1.259000000000000000e+03	8.497250314204602546e+03	2.534268033115175101e+01	8.247840919409600247e+03	6.540273041402731735e+01	6.245704656069873550e+01	1.953949107452840894e-01	1.345510802826346483e-02	5.059702053755040785e-01	3.510275945725315622e-02	6.933047689386526713e+01	2.098320183945217821e+01	2.479739738146349737e+01	7.733833558557894783e+00	1.950810000000160471e-01	1.500000000000007161e-01	5.062999999999999723e-01	7.972673862264370581e-02	7.096442857142859850e+01	3.160448008939876763e-01	9.886400311911967831e-02	4.321337979509972012e-03	1.307048713054557720e-01	1.420162981999816693e-02
1.260000000000000000e+03	8.507365219209967108e+03	2.530516815416319432e+01	8.255491743667427727e+03	6.774487949944781917e+01	6.480874828432411050e+01	1.908510277303557823e-01	1.322070974258789805e-02	5.055939466157615136e-01	3.461823518170564773e-02	6.934172915860217756e+01	2.089221593203018656e+01	2.478239143216705997e+01	7.698886306458049944e+00	1.905300000000238470e-01	1.500000000000007716e-01	5.059000000000000163e-01	7.986723144547895614e-02	7.095771428571430306e+01	3.160605323793659327e-01	9.649312432586472366e-02	4.196802021950740182e-03	1.145911207246023411e-01	1.439201402399837432e-02
1.261000000000000000e+03	8.517728651910341796e+03	2.524728658767515199e+01	8.264218423306099794e+03	6.581904383284815196e+01	6.269651410196497210e+01	1.816648225852209031e-01	1.271572731846676123e-02	5.052176518147374340e-01	3.415733420830959627e-02	6.935387160580334864e+01	2.081851579328084867e+01	2.476772969369358179e+01	7.669895787337089210e+00	1.813450000000216278e-01	1.500000000000008549e-01	5.054999999999999494e-01	8.000772426831420647e-02	7.095214285714290270e+01	3.160766523625577196e-01	9.178027508384618838e-02	4.022224931288760109e-03	1.192950902548609859e-01	1.410429931050154705e-02
1.262000000000000000e+03	8.528624239214765112e+03	2.516526230826437782e+01	8.272600997960795212e+03	7.286392398548078120e+01	6.994364804244955280e+01	2.181861962565277424e-01	1.547852934187021572e-02	5.048413209698960902e-01	3.372089224220557041e-02	6.936686394816054246e+01	2.076093024436399759e+01	2.475339690046439500e+01	7.646397678512889762e+00	2.177859999999895990e-01	1.500000000000009104e-01	5.050999999999999934e-01	8.014821709114945680e-02	7.094742857142860260e+01	3.160936022135936718e-01	1.101494075355424623e-01	4.909658094104121968e-03	1.014304594242833174e-01	1.375650024500075543e-02
1.263000000000000000e+03	8.537702817324023272e+03	2.508020773140699688e+01	8.282459969375062428e+03	8.016999826144777330e+01	7.740621414998467742e+01	1.654372989331338306e-01	1.194595151253165233e-02	5.044649540787010666e-01	3.330973628673473963e-02	6.938218118101066523e+01	2.071672204622128532e+01	2.473992317527950036e+01	7.627395501864099536e+00	1.651209999999991851e-01	1.500000000000009936e-01	5.047000000000000375e-01	8.028870991398470713e-02	7.094342857142859771e+01	3.161077271110800946e-01	8.345731940920769754e-02	3.828604225240575965e-03	9.465811057511745730e-02	1.413998812799829516e-02
1.264000000000000000e+03	8.549684989853394654e+03	2.494542752148516129e+01	8.293024304474551172e+03	8.416213258634479644e+01	8.143209396904366315e+01	1.929116743196694350e-01	1.424300781244883761e-02	5.040885511386156148e-01	3.292467782039376623e-02	6.940055263406085828e+01	2.069045435888727624e+01	2.472756886761840178e+01	7.614462538410256442e+00	1.925269999999841275e-01	1.500000000000010769e-01	5.042999999999999705e-01	8.042920273681994359e-02	7.094014285714290224e+01	3.161263718804934175e-01	9.724456640552664455e-02	4.644840707393856939e-03	9.242124927732305040e-02	1.290635271249866191e-02
1.265000000000000000e+03	8.559968340758881823e+03	2.481028035081789440e+01	8.303844327010703637e+03	8.317519006632318224e+01	8.032780234254714458e+01	1.807936951279451032e-01	1.367492137451560563e-02	5.037121121471033192e-01	3.256650541708674962e-02	6.942073558605702033e+01	2.068949558859221582e+01	2.471588487438816628e+01	7.610139637015791436e+00	1.804189999999721294e-01	1.500000000000011324e-01	5.039000000000000146e-01	8.056969555965519392e-02	7.093742857142859748e+01	3.161423752716240321e-01	9.106797403577669703e-02	4.549614592570258055e-03	9.650029654111069721e-02	1.301734629299883955e-02
1.266000000000000000e+03	8.570949149441494228e+03	2.464693359705060161e+01	8.314206989467124004e+03	7.829969680360019879e+01	7.520646994186213874e+01	2.125043562234217032e-01	1.648675517730039189e-02	5.033356371016270980e-01	3.223597690048538716e-02	6.944116070591495316e+01	2.071573509899715759e+01	2.470430617587021516e+01	7.615038448495250023e+00	2.120479999999815846e-01	1.500000000000012157e-01	5.034999999999999476e-01	8.071018838249044425e-02	7.093514285714290679e+01	3.161594662136808509e-01	1.069610155265870721e-01	5.601900770351260148e-03	9.622000183701369391e-02	1.303879723200058321e-02
1.267000000000000000e+03	8.580298350129958635e+03	2.449319407336764698e+01	8.324599838988098782e+03	8.845910566444626966e+01	8.563999340052524190e+01	1.712490042100715537e-01	1.366472512322359362e-02	5.029591259996502028e-01	3.193381115301666129e-02	6.946045024618499042e+01	2.076480476486638693e+01	2.469233821128773343e+01	7.627583421605582004e+00	1.708679999999844767e-01	1.500000000000012712e-01	5.030999999999999917e-01	8.085068120532569458e-02	7.093314285714289724e+01	3.161740194297062434e-01	8.613124948580801188e-02	4.751880558425505482e-03	8.641856497837403783e-02	1.370449430700146527e-02
1.268000000000000000e+03	8.591908538139186930e+03	2.428539251451125480e+01	8.336171426646957116e+03	8.885015901000483041e+01	8.598225202272607248e+01	1.737220229341622235e-01	1.430177185686200107e-02	5.025825788386354409e-01	3.166067972931234376e-02	6.948269880477083404e+01	2.084833141894821296e+01	2.468144991344615846e+01	7.651859940908125601e+00	1.733209999999871798e-01	1.500000000000013545e-01	5.027000000000000357e-01	8.099117402816094491e-02	7.093142857142859725e+01	3.161920943994132038e-01	8.730966228731582013e-02	5.098806086458789778e-03	9.255974487173344867e-02	1.388470620399871909e-02
1.269000000000000000e+03	8.603362024200205269e+03	2.406507774001329381e+01	8.346975259364795420e+03	8.003084940861361929e+01	7.681199300331557822e+01	1.807507080226654905e-01	1.454246950537266617e-02	5.022059956160452865e-01	3.141719845098487479e-02	6.950560257690655419e+01	2.096270836775604707e+01	2.467081348108854399e+01	7.686563472466599656e+00	1.803289999999719839e-01	1.500000000000012157e-01	5.022999999999999687e-01	8.113166685099619524e-02	7.093014285714289713e+01	3.162107876296136877e-01	9.077408928082782158e-02	5.070246497900118311e-03	9.995211095041033056e-02	1.331541856400088840e-02
1.270000000000000000e+03	8.614378383691362615e+03	2.384296059619806485e+01	8.356980050564214253e+03	8.155266959140301708e+01	7.835896991481961038e+01	2.047724185169564060e-01	1.616650420427033844e-02	5.018293763293427689e-01	3.120391918223412719e-02	6.952614177991307542e+01	2.108953505949953922e+01	2.465934733058224992e+01	7.725218529874208429e+00	2.042900000000145155e-01	1.500000000000011047e-01	5.019000000000000128e-01	8.127215967383144557e-02	7.092914285714290656e+01	3.162295139545366340e-01	1.027608150738153897e-01	5.527311953289715425e-03	9.515978098570108956e-02	1.263181103299815082e-02
1.271000000000000000e+03	8.624109719505326211e+03	2.363615558929309657e+01	8.367488691816239225e+03	8.606690938776651478e+01	8.300508564881342011e+01	2.065209350136063271e-01	1.605524093354611381e-02	5.014527209759896964e-01	3.102132200188001745e-02	6.954720212670356716e+01	2.124132758510846131e+01	2.464808561558584188e+01	7.772231923000367360e+00	2.060299999999983811e-01	1.500000000000009936e-01	5.014999999999999458e-01	8.141265249666668202e-02	7.092842857142859714e+01	3.162460570586517195e-01	1.035604848010784340e-01	5.399564814211194053e-03	8.960782276978894456e-02	1.316449137849949776e-02
1.272000000000000000e+03	8.633765912230966933e+03	2.341929587960784076e+01	8.378648431770741809e+03	9.263612989280497345e+01	8.975974455321670575e+01	1.900179115544759767e-01	1.457488373539539590e-02	5.010760295534487652e-01	3.086980799495738642e-02	6.956985844123678930e+01	2.142646783394389232e+01	2.463741205947599155e+01	7.830547560944362218e+00	1.895620000000235450e-01	1.500000000000008826e-01	5.010999999999999899e-01	8.155314531950193235e-02	7.092814285714290179e+01	3.162624735335607951e-01	9.521342066575522178e-02	4.832635949637289000e-03	9.492791593558637386e-02	1.259282772599875505e-02
