#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
6.710000000000000000e+02	4.680736306770720694e+04	3.164995262090276924e+02	4.218187930329092342e+04	1.874613493629681216e+03	1.880893325099287495e+03	1.452653581113392232e-02	4.010896050942780282e-03	9.644345754905989665e-01	5.769116442076988038e-02	8.315914075172969433e+01	2.737710104683175061e+01	5.476295581689430492e+01	1.808144876175572335e+01	1.409899999999986164e-02	3.114831101438254035e-01	9.727400000000000491e-01	8.506439644919946974e-02	8.315914075172969433e+01	4.138100815530974530e-01	1.400989339835992734e-02	3.870765180617973238e-03	1.008111729378754345e-02	1.958891000000018145e-03
6.720000000000000000e+02	4.687874119825865637e+04	3.232443036929073514e+02	4.228107465742257773e+04	1.926758151241328278e+03	1.933628893361979635e+03	1.468193194619759646e-02	4.343121813036225284e-03	9.653955074048209406e-01	5.816565673796332547e-02	8.311537757760420675e+01	2.866978104984154996e+01	5.477240430219615064e+01	1.891009207698321504e+01	1.418199999999991689e-02	3.146903867545055022e-01	9.730799999999999450e-01	8.517558683123981067e-02	8.311537757760420675e+01	4.104839987537140522e-01	1.417387114088247864e-02	4.193712317825158166e-03	1.030862441836355795e-02	1.976391999999789657e-03
6.730000000000000000e+02	4.694929355407312687e+04	3.303782911003252707e+02	4.237808081066050363e+04	2.027556588735088098e+03	2.034931359530861528e+03	1.466944985411866575e-02	4.279454252346362800e-03	9.663572787836998135e-01	5.868782961931717085e-02	8.307153628428800118e+01	3.096502107975454976e+01	5.478257605684177634e+01	2.038277157753848101e+01	1.412499999999994316e-02	3.178572999853558345e-01	9.734199999999999520e-01	8.528677721328013772e-02	8.307153628428800118e+01	4.073015438922606979e-01	1.417592964228005584e-02	4.134850245823935670e-03	1.037003598246414963e-02	2.021162000000119221e-03
6.740000000000000000e+02	4.701983566490707744e+04	3.377918295863709091e+02	4.247451249148504576e+04	1.905214166341656664e+03	1.913976511859295897e+03	1.487451046774681748e-02	4.141017307462044848e-03	9.673198903110797886e-01	5.925672196570030276e-02	8.300759660295869935e+01	2.925534473668570712e+01	5.478045995384331945e+01	1.928935596453002788e+01	1.429000000000080206e-02	3.209907157897212704e-01	9.737599999999999589e-01	8.539796759532047865e-02	8.300759660295869935e+01	4.048796332353922223e-01	1.438840983409185939e-02	4.003454084647784482e-03	9.943937219224553356e-03	2.086689000000096356e-03
6.750000000000000000e+02	4.708933604830806871e+04	3.450342924474880419e+02	4.257507628004826256e+04	1.843703787323551978e+03	1.853677405790777129e+03	1.525404907351744950e-02	4.180852079463162271e-03	9.682833426713384206e-01	5.987129942366190005e-02	8.286561426214510107e+01	2.841676462289119698e+01	5.472838475369258049e+01	1.875408794978644877e+01	1.462199999999924671e-02	3.240694980275669601e-01	9.740999999999999659e-01	8.550915797736081958e-02	8.286561426214510107e+01	4.024865231321995140e-01	1.477024162617810929e-02	4.044382073121053495e-03	1.227770918574540293e-02	2.087909999999905571e-03
6.760000000000000000e+02	4.715703974776736868e+04	3.519313535341063925e+02	4.265652469887553161e+04	1.855717053910079130e+03	1.866566436637021070e+03	1.533363291818040479e-02	4.274364234187518451e-03	9.692476365493872814e-01	6.053046571989173508e-02	8.302249271830500277e+01	2.877964846193508208e+01	5.487135231837578431e+01	1.898910233177216966e+01	1.466600000000006787e-02	3.271072950933246459e-01	9.744399999999999729e-01	8.562034835940116051e-02	8.302249271830500277e+01	4.001485661455141951e-01	1.486208746566224093e-02	4.137655750525374987e-03	1.234830336733805725e-02	2.073665000000010986e-03
6.770000000000000000e+02	4.722432504684197193e+04	3.586379729062867341e+02	4.273750748414180998e+04	1.916084353074513729e+03	1.927501359407331165e+03	1.466605745732540295e-02	4.286290468169262798e-03	9.702127726306717381e-01	6.123307384722388724e-02	8.317843359990669683e+01	2.996692814063726829e+01	5.501452839538592343e+01	1.975271445316672825e+01	1.399600000000056355e-02	3.302120331266918951e-01	9.747799999999999798e-01	8.573153874144150144e-02	8.317843359990669683e+01	3.978184366573375708e-01	1.422919626923241886e-02	4.152517758514970986e-03	1.258185664259931814e-02	2.079770000000213687e-03
6.780000000000000000e+02	4.729460308511475159e+04	3.655930739422377087e+02	4.281698700997063133e+04	2.001853278043063028e+03	2.013786490037024123e+03	1.418786583572069319e-02	4.461658351211556656e-03	9.711787516011725074e-01	6.197793690678952278e-02	8.334973388075809453e+01	3.186763806619271477e+01	5.516848768373722578e+01	2.097560915771754608e+01	1.350799999999985346e-02	3.334456153225194286e-01	9.751199999999999868e-01	8.584272912348182849e-02	8.334973388075809453e+01	3.953776136072688074e-01	1.377895383022014961e-02	4.326402716081324470e-03	1.452499778207607013e-02	2.085874999999837859e-03
6.790000000000000000e+02	4.736717753541930142e+04	3.729420400623667433e+02	4.288583383631810284e+04	1.979881653018873976e+03	1.993162974857420750e+03	1.552582076273709664e-02	4.729995317230025094e-03	9.721455741474042123e-01	6.276383844307339976e-02	8.366521527804199820e+01	3.226225111905318954e+01	5.541703961341011109e+01	2.123255253708078527e+01	1.475899999999974455e-02	3.374343432829087774e-01	9.754599999999999937e-01	8.595391950552216942e-02	8.366521527804199820e+01	3.930792888292981013e-01	1.509335793950074452e-02	4.589126388548739853e-03	1.501540786617656942e-02	2.077735000000146409e-03
6.800000000000000000e+02	4.743343184436819865e+04	3.796854878752232025e+02	4.295243209384879447e+04	1.882474870311803215e+03	1.897618035562627938e+03	1.548346960116984972e-02	4.530997428490420378e-03	9.731132409564179353e-01	6.358954214219200707e-02	8.399594157140670347e+01	3.115535643516647113e+01	5.567636575523954434e+01	2.052480060559364006e+01	1.469999999999949125e-02	3.414885233103004403e-01	9.758000000000000007e-01	8.606510988756251035e-02	8.399594157140670347e+01	3.915101132298229314e-01	1.506716928484456812e-02	4.398128441200820082e-03	1.361027062275766211e-02	2.060233999999796801e-03
